,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
390,002437,誉衡药业,0.26,0.0845,0.9843,0.1454,17.6197
391,300439,美康生物,0.2599,0.1227,1.1134,1.1142,138.4012
392,002619,巨龙管业,0.2596,0.0345,0.7995,0.2667,27.6924
393,002572,索菲亚,0.2596,0.263,1.8361,1.1346,124.4747
394,002287,奇正藏药,0.2592,0.1245,0.9864,0.6152,74.1723
395,600115,东方航空,0.2592,0.1243,4.8197,0.1539,32.7019
396,300271,华宇软件,0.2588,0.1307,1.6769,0.311,35.5776
397,002815,崇达技术,0.2588,0.2297,1.511,0.4829,56.667
398,002223,鱼跃医疗,0.2582,0.1857,1.4815,0.6845,77.9988
399,002029,七匹狼,0.2578,0.0866,2.2886,0.2754,28.3944
400,002208,合肥城建,0.2574,0.0723,5.5125,0.0959,13.8155
401,300377,赢时胜,0.257,0.1266,1.1112,1.3521,188.5941
402,600383,金地集团,0.2564,0.0602,1.7332,0.0915,12.9113
403,002213,特尔佳,0.2563,0.1095,4.4126,0.5333,54.7667
404,002329,皇氏集团,0.2561,0.0969,2.0043,0.2578,31.3366
405,002393,力生制药,0.2557,0.0581,1.7347,0.4508,53.6523
406,000099,中信海直,0.2545,0.0661,1.8916,0.1528,43.0692
407,002001,新和成,0.2543,0.1,2.4934,0.3639,40.2135
408,002670,国盛金控,0.2541,0.2553,10.241,1.0012,101.0019
409,300459,金科娱乐,0.2531,0.1462,2.3137,0.5729,58.4072
410,000786,北新建材,0.2528,0.1403,1.5703,0.4396,58.7283
411,000888,峨眉山A,0.2527,0.1091,1.4102,0.5191,86.4045
412,300108,双龙股份,0.2523,0.0738,1.2376,0.2586,71.5019
413,300299,富春通信,0.2522,0.059000000000000004,1.3134,0.3321,34.2372
414,002770,科迪乳业,0.2522,0.0854,1.7817,0.1872,20.4598
415,300406,九强生物,0.2518,0.113,0.5819,1.6473,179.6808
416,600652,游久游戏,0.2513,0.1459,,0.9605,97.1962
417,002562,兄弟科技,0.2512,0.1105,2.2224,0.6424,75.5133
418,300359,全通教育,0.2507,0.0469,0.9501,0.3154,31.9118
419,300535,达威股份,0.2499,0.1746,1.4323,0.8714,93.1193
420,600862,中航高科,0.2494,0.0511,3.4698,0.0787,9.1199
421,000835,长城动漫,0.2494,0.0604,4.93,0.0789,9.3193
422,600749,西藏旅游,0.2483,0.0204,11.6475,0.0314,4.5204
423,002513,*ST蓝丰,0.2483,0.0622,,0.1542,18.8114
424,300350,华鹏飞,0.2475,0.0898,2.1904,0.4839,54.8823
425,002508,老板电器,0.2474,0.2235,1.3571,0.604,60.6732
426,603066,音飞储存,0.247,0.121,1.6873,0.5212,55.8171
427,300403,地尔汉宇,0.2464,0.1264,1.1821,1.2725,153.7799
428,002801,微光股份,0.2458,0.1989,1.1867,1.2191,121.9093
429,000869,张裕A,0.2458,0.1105,1.1095,0.4417,47.474
430,002076,雪莱特,0.2457,0.1376,3.7903,0.46,50.1913
431,300183,东软载波,0.2454,0.08199999999999999,0.7414,1.0131,122.9483
432,300017,网宿科技,0.2449,0.2048,0.8655,0.7239,100.1204
433,002173,*ST创疗,0.2446,0.0312,,0.0508,5.1179
434,000813,德展健康,0.2446,0.0633,4.1524,0.2084,25.8745
435,600276,恒瑞医药,0.2445,0.1981,1.024,1.9995,216.2346
436,600724,宁波富达,0.2443,0.0378,,0.0461,5.8018
437,000738,中航动控,0.2442,0.0913,3.1829,0.3294,39.6283
438,603299,井神股份,0.2442,0.1097,8.4758,0.1932,28.2599
439,300229,拓尔思,0.2439,0.0524,0.7818,0.3441,37.9569
440,000920,南方汇通,0.2436,0.1317,1.8178,0.3692,51.8252
441,000962,*ST东钽,0.2432,0.083,,0.1535,22.1271
442,600063,皖维高新,0.2429,0.1137,7.7497,0.2243,29.4794
443,600113,浙江东日,0.2425,0.2719,2.3167,0.5902,59.0201
444,603885,吉祥航空,0.2422,0.1474,1.9217,0.1987,31.4781
445,002279,久其软件,0.2421,0.0695,1.337,0.3337,34.7838
446,600763,通策医疗,0.2414,0.1384,0.9502,0.4216,130.5875
447,002537,海立美达,0.2413,0.1801,5.4927,0.4776,50.1435
448,601179,中国西电,0.2411,0.09699999999999999,3.5005,0.2381,26.6795
449,002559,亚威股份,0.2411,0.1057,2.9573,0.3733,51.6443
450,002605,姚记扑克,0.24100000000000002,0.135,2.1773,0.5036,52.1045
451,600666,奥瑞德,0.2409,0.0476,0.9253,0.0748,20.393
452,300211,亿通科技,0.2406,0.0918,4.6559,0.5651,56.7846
453,300326,凯利泰,0.2401,0.0656,0.742,0.2931,55.0837
454,002481,双塔食品,0.2399,0.0713,1.6095,0.184,19.5208
455,002524,光正集团,0.2398,0.0692,5.2305,0.1518,22.8858
456,002595,豪迈科技,0.2397,0.1571,0.8602,1.0775,114.8588
457,601566,九牧王,0.2393,0.1001,1.3362,0.4888,49.4144
458,002617,露笑科技,0.2392,0.2273,4.8702,0.4636,46.6967
459,600283,钱江水利,0.2388,0.0367,,0.0567,8.1383
460,300304,云意电气,0.2388,0.0823,1.4769,0.5693,69.2733
461,300227,光韵达,0.2387,0.0892,2.2152,0.2428,33.7012
462,603919,金徽酒,0.2386,0.1523,1.7018,0.26,31.3699
463,600432,*ST吉恩,0.2385,0.0425,,0.0585,6.5192
464,600455,博通股份,0.2384,0.0604,6.7294,0.0827,9.0898
465,300480,光力科技,0.2381,0.0572,1.1792,0.617,94.287
466,300188,美亚柏科,0.2379,0.0824,1.1909,0.3553,37.6152
467,002376,新北洋,0.2376,0.0932,1.4282,0.2928,35.4909
468,002522,浙江众成,0.2371,0.0627,1.7836,0.2567,26.7241
469,002319,乐通股份,0.2364,0.0872,22.0862,0.1655,18.5126
470,002117,东港股份,0.2363,0.1463,1.2785,0.5512,56.8286
471,600309,万华化学,0.2361,0.0963,2.019,0.1395,23.8797
472,600354,敦煌种业,0.2357,0.0872,5.4765,0.1692,20.4719
473,000915,山大华特,0.2354,0.1395,1.11,0.7232,74.1084
474,002680,长生生物,0.2352,0.0507,0.6385,0.45899999999999996,50.335
475,600220,江苏阳光,0.2346,0.1133,3.7949,0.21899999999999997,33.2486
476,603338,浙江鼎力,0.2345,0.1026,0.8935,0.6522,71.3519
477,600168,武汉控股,0.2343,0.0352,0.8241,0.0824,16.8603
478,300039,上海凯宝,0.2343,0.1348,1.1613,0.7766,87.0456
479,600299,安迪苏,0.2343,0.1985,1.7754,0.953,163.0041
480,600881,亚泰集团,0.23399999999999999,0.0479,,0.0654,7.4765
481,600385,山东金泰,0.23399999999999999,0.6594,32.5503,0.9401,94.0124
482,603339,四方冷链,0.2338,0.2002,1.3712,1.1868,120.2522
483,002060,粤水电,0.2337,0.1071,14.2957,0.1306,24.5701
484,600563,法拉电子,0.2335,0.1452,0.9504,1.2383,129.6239
485,601515,东风股份,0.2333,0.1143,0.6637,0.705,71.1916
486,600331,宏达股份,0.2324,0.0992,23.3393,0.2059,21.9371
487,002773,康弘药业,0.2323,0.1661,1.2141,1.2812,171.6786
488,002555,三七互娱,0.2322,0.2339,1.173,1.1851,119.2769
489,300473,德尔股份,0.2317,0.0856,1.1896,0.4357,56.043
490,600029,南方航空,0.2307,0.1381,5.157,0.1881,39.2349
491,300189,神农基因,0.2301,0.0336,488.671,0.33399999999999996,53.2438
492,002357,富临运业,0.2298,0.10400000000000001,1.5558,0.1682,25.4813
493,000038,深大通,0.2296,0.0941,8.6965,0.1189,11.8853
494,002609,捷顺科技,0.2285,0.1187,1.0278,0.532,59.1769
495,002659,中泰桥梁,0.2284,0.068,69.1948,0.1025,11.3004
496,300346,南大光电,0.2284,0.0212,0.6116,0.3564,70.0577
497,600978,宜华生活,0.2281,0.0823,1.7145,0.1784,27.2345
498,300250,初灵信息,0.2278,0.0878,1.212,0.6152,76.0042
499,300194,福安药业,0.2274,0.065,2.4563,0.4696,61.3088
500,603000,人民网,0.2274,0.1013,0.9304,0.7486,77.5318
501,300328,宜安科技,0.22699999999999998,0.1365,2.3535,0.5053,55.1962
502,002245,澳洋顺昌,0.2268,0.1444,1.2874,0.6262,119.8858
503,603023,威帝股份,0.2267,0.0892,0.5758,0.7784,77.844
504,000720,新能泰山,0.2265,0.1386,5.4963,0.18100000000000002,35.2857
505,300115,长盈精密,0.2262,0.17300000000000001,1.9365,0.5102,56.2244
506,600529,山东药玻,0.2261,0.1311,2.6932,0.5297,54.8711
507,002749,国光股份,0.2258,0.1501,1.021,1.7413,183.3559
508,300458,全志科技,0.2254,0.1527,2.13,1.0802,119.0971
509,603016,新宏泰,0.2254,0.153,1.2884,0.8252,82.7916
510,300295,三六五网,0.2253,0.1331,1.2667,0.8789,87.8861
511,603393,新天然气,0.225,0.2127,1.0661,0.6561,103.34700000000001
512,002643,万润股份,0.2248,0.1214,1.4214,0.8739,90.6366
513,300062,中能电气,0.2248,0.0644,6.5323,0.1115,11.6461
514,300103,达刚路机,0.2245,0.0504,1.3523,0.2958,29.6502
515,600987,航民股份,0.2241,0.1681,1.2041,0.7248,80.6914
516,600583,海油工程,0.2238,0.1153,1.0632,0.429,58.79
517,000616,海航投资,0.2238,0.0314,1.2465,0.0636,11.6672
518,300333,兆日科技,0.2228,0.05,0.7606,1.077,107.6991
519,600660,福耀玻璃,0.2221,0.1214,1.1561,0.3584,42.5512
520,300308,中际装备,0.2221,0.0421,4.8209,0.2897,40.7296
521,002783,凯龙股份,0.2217,0.1127,1.8045,0.4958,62.7198
522,000681,视觉中国,0.2212,0.0433,0.7020000000000001,0.1824,36.221
523,300314,戴维医疗,0.2206,0.0643,1.0774,0.8822,88.3382
524,603300,华铁科技,0.2206,0.0436,1.0488,0.121,15.0647
525,300109,新开源,0.2206,0.0519,1.1251,0.877,110.9341
526,002158,汉钟精机,0.2205,0.086,1.2511,0.4467,47.5659
527,603601,再升科技,0.2205,0.1155,1.0063,0.5038,64.8647
528,600490,鹏欣资源,0.2202,0.0871,9.8697,0.3873,38.7269
529,000900,现代投资,0.2201,0.0767,2.4749,0.1233,25.2803
530,000861,海印股份,0.2199,0.047,1.7575,0.0752,16.6883
531,002025,航天电器,0.2198,0.1274,1.5993,0.4577,55.8482
532,002282,博深工具,0.2185,0.0916,14.3897,0.3736,38.2163
533,600379,宝光股份,0.2185,0.1622,4.8875,0.3462,37.9312
534,002370,亚太药业,0.2179,0.049,1.7868,0.0796,13.4056
535,600844,丹化科技,0.2177,0.0742,,0.1499,22.1151
536,002424,贵州百灵,0.2176,0.1076,0.993,0.3561,36.8276
537,601880,大连港,0.2173,0.0663,3.3923,0.1403,39.3119
538,600252,中恒集团,0.2171,0.0476,0.5606,0.248,33.909
539,600764,中电广通,0.2171,0.0726,,0.1429,15.2112
540,300474,景嘉微,0.2164,0.0947,0.583,0.337,61.1218
541,300353,东土科技,0.2162,0.0612,1.244,0.3326,33.2819
542,600305,恒顺醋业,0.2161,0.1247,1.1871,0.4,45.1041
543,002152,广电运通,0.2159,0.1114,0.9346,0.292,29.9299
544,300084,海默科技,0.2159,0.052000000000000005,7.5561,0.1482,28.8858
545,000725,京东方A,0.2158,0.0688,6.4058,0.1413,36.3452
546,002209,达意隆,0.2158,0.10800000000000001,13.5771,0.1834,18.9781
547,300012,华测检测,0.2154,0.1469,1.5226,0.6467,72.6908
548,600661,新南洋,0.2152,0.1347,12.095999999999998,0.2626,26.4854
549,300391,康跃科技,0.2143,0.059000000000000004,10.3647,0.1239,16.8674
550,600370,三房巷,0.2141,0.132,6.3304,1.1156,111.5556
551,002174,游族网络,0.214,0.1123,0.6503,0.4459,78.1777
552,002083,孚日股份,0.2124,0.1159,2.8421,0.1902,21.0111
553,300408,三环集团,0.2124,0.1058,0.6037,0.7702,127.6333
554,600598,北大荒,0.2123,0.1072,1.2476,0.4541,45.9832
555,002553,南方轴承,0.2122,0.0903,0.9831,1.1794,117.9425
556,002363,隆基机械,0.212,0.1344,5.5433,0.3872,38.7173
557,300549,优德精密,0.2111,0.174,1.4823,0.3132,31.4771
558,002777,久远银海,0.21100000000000002,0.1005,1.5023,0.2024,21.2022
559,300368,汇金股份,0.2108,0.0738,1.3946,0.3996,49.2282
560,601000,唐山港,0.2103,0.0652,0.8384,0.2059,30.611
561,603779,威龙股份,0.2097,0.1059,3.6999,0.1662,16.8514
562,300311,任子行,0.2089,0.0474,1.3169,0.156,35.2221
563,000591,太阳能,0.2085,0.0333,1.535,0.0458,13.2696
564,002338,奥普光电,0.2082,0.0727,1.4372,0.4866,75.126
565,600801,华新水泥,0.2075,0.10800000000000001,12.2045,0.1898,38.1342
566,603589,口子窖,0.2075,0.1077,0.8857,0.4096,41.5975
567,002729,好利来,0.2073,0.0635,1.0949,0.2615,62.6636
568,603816,顾家家居,0.2068,0.3213,1.5536,0.5709,65.5979
569,002230,科大讯飞,0.2062,0.0615,1.181,0.2761,32.2041
570,002461,珠江啤酒,0.2053,0.1113,7.4247,0.2366,46.0467
571,603398,邦宝益智,0.2053,0.1105,0.9602,1.811,218.5006
572,300398,飞凯材料,0.2053,0.0891,0.8431,0.3385,35.5337
573,300064,豫金刚石,0.2052,0.0464,1.4280000000000002,0.1175,11.9793
574,300280,南通锻压,0.2052,0.0634,8.3632,0.2932,29.7989
575,600568,中珠医疗,0.2051,0.044000000000000004,2.6382,0.1148,16.3629
576,002725,跃岭股份,0.2049,0.1298,2.3728,1.0245,104.5894
577,600199,金种子酒,0.2047,0.1068,6.7549,0.3319,38.0009
578,002396,星网锐捷,0.2045,0.1729,1.9127,0.469,48.4679
579,600090,同济堂,0.2043,0.1703,3.8306,0.3982,76.9113
580,300510,金冠电气,0.2041,0.1132,1.043,0.3559,39.5362
581,300387,富邦股份,0.2041,0.0928,1.2126,0.3784,82.0264
582,603160,汇顶科技,0.2041,0.16399999999999998,0.6043,1.0432,107.0362
583,600139,西部资源,0.2038,0.0372,,0.0488,12.6238
584,300044,赛为智能,0.2037,0.1074,1.6352,0.27,29.5186
585,300193,佳士科技,0.2035,0.0556,1.6989,0.429,46.2115
586,002056,横店东磁,0.2034,0.1566,2.4918,0.5038,83.1109
587,000788,北大医药,0.2032,0.1308,34.8601,0.205,20.5002
588,000836,鑫茂科技,0.203,0.0975,2.4503,0.2205,23.7299
589,300066,三川智慧,0.203,0.08199999999999999,0.8985,0.9013,103.7453
590,002472,双环传动,0.2023,0.0743,2.0673,0.2965,33.6714
591,002545,东方铁塔,0.2022,0.0591,3.9756,0.1629,16.5283
592,600754,锦江股份,0.2021,0.0416,1.7526,0.0606,15.3678
593,603399,新华龙,0.20199999999999999,0.1089,,0.2733,30.4584
594,300453,三鑫医疗,0.2016,0.1062,1.2121,1.041,112.7374
595,600781,辅仁药业,0.2015,0.0789,2.8286,0.1227,16.8855
596,300202,聚龙股份,0.2004,0.0975,0.6859,0.7583,79.4519
597,002046,轴研科技,0.2002,0.0379,,0.083,10.0382
598,002465,海格通信,0.2002,0.077,1.1645,0.2593,41.795
599,002693,双成药业,0.2002,0.0298,0.8777,0.0743,10.3985
600,300512,中亚股份,0.2,0.1103,0.8775,0.2111,21.2055
601,300007,汉威电子,0.1999,0.0531,1.505,0.114,21.2949
602,002631,德尔未来,0.1998,0.0949,1.2297,0.831,83.0958
603,300127,银河磁体,0.1997,0.0674,0.8147,0.9852,102.8756
604,600182,S佳通,0.1997,0.2212,1.5611,0.6526,73.1476
605,002267,陕天然气,0.1996,0.1342,2.2926,0.2715,50.3653
606,600896,中海海盛,0.1994,0.0344,2.5303,0.0532,6.3587
607,601021,春秋航空,0.19899999999999998,0.1005,1.2127,0.1697,32.3434
608,603808,歌力思,0.1987,0.08900000000000001,1.0384,0.4705,48.145
609,300517,海波重科,0.1987,0.1013,1.6483,0.1799,18.1458
610,300433,蓝思科技,0.1985,0.1669,2.2174,0.34,36.5949
611,603898,好莱客,0.1982,0.1846,1.3202,1.0044,101.2647
612,002234,民和股份,0.198,0.0986,,0.1913,26.1002
613,002606,大连电瓷,0.1979,0.0881,3.3348,0.2052,27.435
614,600780,通宝能源,0.1974,0.1277,3.1184,0.2711,58.8615
615,002053,云南能投,0.1974,0.0813,2.905,0.1595,21.9378
616,600986,科达股份,0.19699999999999998,0.0536,3.8845,0.0948,9.5969
617,002406,远东传动,0.1969,0.0735,1.9706,0.6126,64.8418
618,300205,天喻信息,0.1969,0.1735,47.8001,0.5165,53.5754
619,002405,四维图新,0.1968,0.0795,2.0314,0.3881,40.5477
620,600750,江中药业,0.1967,0.1907,1.3879,1.5778,158.3323
621,000709,河钢股份,0.1965,0.0803,35.7573,0.1078,11.4121
622,601139,深圳燃气,0.1962,0.1024,2.4674,0.2,21.9626
623,300216,千山药机,0.1962,0.0373,1.6925,0.0589,7.3483
624,603738,泰晶科技,0.1958,0.1302,1.0739,0.3777,42.6791
625,002644,佛慈制药,0.1957,0.0471,1.4929,0.4979,73.2272
626,300235,方直科技,0.1952,0.0528,0.8735,0.7747,97.3062
627,603222,济民制药,0.195,0.1036,1.6914,0.9402,109.1642
628,300196,长海股份,0.1949,0.1303,1.3148,0.3915,55.7916
629,002455,百川股份,0.1948,0.2364,7.4393,0.4144,43.2599
630,600308,华泰股份,0.1948,0.1144,39.0291,0.1935,26.3041
631,300059,东方财富,0.1946,0.0231,0.2961,0.0352,3.6408
632,600585,海螺水泥,0.1944,0.0937,1.2989,0.3109,48.5643
633,603288,海天味业,0.1943,0.1909,0.8746,0.799,81.1816
634,600340,华夏幸福,0.1943,0.0442,1.4938,0.0521,6.5441
635,000885,同力水泥,0.1941,0.1057,7.4951,0.2015,38.6138
636,300347,泰格医药,0.1941,0.1154,1.0681,0.3413,39.4131
637,002022,科华生物,0.1941,0.1083,1.0688,0.6483,86.479
638,000807,云铝股份,0.19399999999999998,0.1051,,0.1359,19.4994
639,000910,大亚圣象,0.1938,0.2297,3.8092,0.3671,37.0825
640,603328,依顿电子,0.1936,0.1089,1.2131,0.6644,68.1434
641,300400,劲拓股份,0.1934,0.1061,1.5673,0.5819,69.1337
642,000333,美的集团,0.1933,0.2077,1.9644,0.3676,37.1706
643,603998,方盛制药,0.1933,0.0849,0.9346,0.6712,95.9383
644,600819,耀皮玻璃,0.1932,0.0647,,0.1123,13.7338
645,300498,温氏股份,0.1929,0.2842,1.4018,0.9586,97.2178
646,601098,中南传媒,0.1927,0.1162,1.0927,0.4125,42.4833
647,600803,新奥股份,0.1927,0.0959,1.2329999999999999,0.16899999999999998,27.559
648,002052,同洲电子,0.1926,0.0645,2.9486,0.1295,13.0613
649,600066,宇通客车,0.1926,0.1994,1.6751,0.3494,36.8312
650,603366,日出东方,0.1924,0.10400000000000001,1.8559999999999999,0.447,47.6361
651,300429,强力新材,0.1923,0.0982,0.7456,1.2267,150.9631
652,600965,福成股份,0.1921,0.128,1.5526,0.6661,67.0793
653,603989,艾华集团,0.1915,0.1226,1.1017,0.8989,95.84299999999999
654,300075,数字政通,0.1912,0.0669,1.0321,0.2095,21.9818
655,300303,聚飞光电,0.1912,0.0824,1.8339,0.3511,37.8211
656,300086,康芝药业,0.1911,0.0375,1.1688,0.3154,36.4859
657,000035,中国天楹,0.191,0.0358,0.6908,0.0619,16.0701
658,300078,思创医惠,0.1909,0.0663,1.1607,0.1413,18.3539
659,603663,三祥新材,0.1907,0.1769,1.5977,0.8815,98.5366
660,000793,华闻传媒,0.1897,0.0642,0.9173,0.2446,49.6639
661,002074,国轩高科,0.1895,0.0775,0.8861,0.1418,18.9605
662,300293,蓝英装备,0.1892,0.0238,3.9507,0.038,3.861
663,600229,城市传媒,0.1892,0.1106,1.2232,0.4252,43.5221
664,600960,渤海活塞,0.18899999999999997,0.0645,12.7019,0.2119,29.4866
665,603069,海汽集团,0.18899999999999997,0.1607,3.363,0.3121,36.0595
666,300298,三诺生物,0.1883,0.0911,0.8491,1.2942,163.9391
667,300222,科大智能,0.1882,0.0738,1.0656,0.2273,23.2329
668,300095,华伍股份,0.1879,0.0891,1.8571,0.3206,32.953
669,000659,珠海中富,0.1878,0.1109,,0.1658,23.2259
670,000005,世纪星源,0.1878,0.0072,,0.0161,1.6963
671,603306,华懋科技,0.1877,0.0995,0.7265,0.6446,64.4877
672,002099,海翔药业,0.1875,0.0957,0.9071,0.3674,44.3929
673,300143,星河生物,0.187,0.0283,3.4586,0.1436,18.5568
674,000584,友利控股,0.187,0.0681,14.8194,0.2294,24.3152
675,300176,鸿特精密,0.187,0.1318,7.0013,0.1868,23.918000000000003
676,601928,凤凰传媒,0.1869,0.1048,1.6271,0.2859,35.3662
677,300009,安科生物,0.1868,0.0847,0.8966,0.8678,115.8492
678,000831,*ST五稀,0.1861,0.0382,,1.2399,138.319
679,600995,文山电力,0.1854,0.1267,3.5119,0.2601,33.5954
680,600509,天富能源,0.1854,0.0373,2.0634,0.0514,11.9532
681,002219,恒康医疗,0.1853,0.0458,0.68,0.2241,25.2438
682,600870,厦华电子,0.1852,1.1273,2.8695,2.4883,248.8263
683,300204,舒泰神,0.1851,0.1116,1.1031,0.5968,65.3734
684,300412,迦南科技,0.1838,0.0743,0.7765,0.2824,28.2412
685,600841,上柴股份,0.1836,0.0747,4.351,0.2156,23.9246
686,002708,光洋股份,0.1831,0.0893,2.7277,0.4861,59.4001
687,002492,恒基达鑫,0.1829,0.0185,0.8738,0.0733,8.027999999999999
688,300093,金刚玻璃,0.1828,0.0394,13.8451,0.0851,8.7106
689,603986,兆易创新,0.1827,0.2414,1.3925,0.6598,88.3276
690,600557,康缘药业,0.1825,0.1196,1.4095,0.3591,40.0676
691,600360,华微电子,0.1821,0.0661,6.2939,0.1484,19.7599
692,600667,太极实业,0.1819,0.1421,5.6973,0.2408,47.2937
693,300169,天晟新材,0.1816,0.0759,5.8966,0.2374,25.0724
694,300501,海顺新材,0.1812,0.1572,0.9063,0.7845,88.4241
695,001696,宗申动力,0.1811,0.1262,1.8496,0.3421,52.0626
696,002372,伟星新材,0.1811,0.1715,1.0270000000000001,0.98,102.35600000000001
697,002003,伟星股份,0.1809,0.1574,1.3643,1.1834,118.7873
698,300550,和仁科技,0.1808,0.1081,0.8,0.2555,34.5998
699,002467,二六三,0.1808,0.0493,2.1979,0.306,31.5727
700,300537,广信材料,0.1808,0.1306,1.0883,0.4369,43.6945
701,300199,翰宇药业,0.1807,0.0392,0.4547,0.1528,33.129
702,002730,电光科技,0.1803,0.0728,1.6931,0.2119,21.5978
703,603701,德宏股份,0.1802,0.1562,1.3577,0.3794,52.2827
704,002361,神剑股份,0.18,0.0904,1.8155,0.34,38.4553
705,002273,水晶光电,0.1797,0.0688,1.3937,0.5710000000000001,66.5234
706,603669,灵康药业,0.1796,0.0736,0.6605,0.4415,47.7463
707,002434,万里扬,0.1796,0.0582,1.6724,0.0967,12.9632
708,000423,东阿阿胶,0.1794,0.1136,0.5969,0.6406,67.1893
709,600475,华光股份,0.1789,0.12,3.6707,0.1785,18.1479
710,600091,ST明科,0.1788,0.0031,0.1163,0.0101,4.141
711,300399,京天利,0.1787,0.0733,0.9223,1.8431,184.3099
712,000524,岭南控股,0.1786,0.0648,1.3923,0.2403,65.2572
713,600885,宏发股份,0.1785,0.1405,1.1484,0.5099,53.3807
714,600662,强生控股,0.1784,0.122,3.7456,0.2521,25.7506
715,600792,云煤能源,0.1783,0.10400000000000001,,0.1946,22.3298
716,002802,洪汇新材,0.1781,0.151,1.1481,0.8195,103.5218
717,002701,奥瑞金,0.1779,0.1131,1.1707,0.1986,35.6252
718,601811,新华文轩,0.1773,0.0946,1.6533,0.2902,30.0154
719,000688,建新矿业,0.1771,0.1005,0.6707,0.4517,48.912
720,600228,昌九生化,0.1769,0.187,,0.2586,28.6369
721,600867,通化东宝,0.1765,0.0778,0.6011,0.225,28.691
722,300233,金城医药,0.1764,0.1042,1.2288,0.3031,32.7917
723,002185,华天科技,0.1764,0.0967,2.0819,0.3835,54.5798
724,002241,歌尔股份,0.1764,0.1252,1.9422,0.2471,40.8326
725,002645,华宏科技,0.1761,0.031,,0.22699999999999998,25.1435
726,600398,海澜之家,0.1761,0.1189,0.9435,0.1847,22.269000000000002
727,300272,开能环保,0.17600000000000002,0.0634,1.058,0.2149,24.0651
728,300038,梅泰诺,0.1759,0.0447,2.4048,0.14300000000000002,15.9281
729,603166,福达股份,0.1757,0.0458,3.2615,0.1051,12.6928
730,002624,完美世界,0.1756,0.0654,0.6631,0.1054,16.0105
731,600537,亿晶光电,0.175,0.128,3.7153,0.2165,24.3228
732,002445,中南文化,0.1745,0.0534,1.4045,0.1309,13.2698
733,002792,通宇通讯,0.1744,0.1235,0.9326,0.2867,30.2949
734,002270,华明装备,0.1742,0.0517,0.5169,0.2975,33.0641
735,300414,中光防雷,0.174,0.0783,0.777,0.5116,60.7107
736,600594,益佰制药,0.1737,0.1027,2.988,0.2865,33.7042
737,002062,宏润建设,0.1736,0.0992,6.941,0.1215,13.8367
738,000723,美锦能源,0.1734,0.0665,,0.1205,14.4295
739,600401,海润光伏,0.1734,0.0663,11.2327,0.0961,13.7855
740,002382,蓝帆医疗,0.1732,0.1745,1.5538,0.8335,86.0291
741,002790,瑞尔特,0.1731,0.1608,0.9104,0.5363,70.3738
742,300440,运达科技,0.1731,0.0497,0.6207,0.1892,19.1035
743,002395,双象股份,0.17300000000000001,0.1467,5.5841,0.6152,63.051
