,code,name,mbrg,nprg,nav,targ,epsg,seg
1567,600662,强生控股,3.679,-2.4103,10.7963,11.0816,-3.7162,2.3769
1568,600383,金地集团,-28.2737,-2.431,17.5141,11.7743,-20.2247,6.7158
1569,603016,新宏泰,-0.8238,-2.5479,16.6452,8.1766,-3.2787,16.7895
1570,002273,水晶光电,20.9099,-2.6073,89.9584,71.618,-7.5,91.6373
1571,600900,长江电力,-9.8845,-2.6204,6.0588,-3.3989,-2.622,6.0243
1572,002750,龙津药业,-3.1877,-2.8473,109.8987,60.4403,-75.2104,109.9121
1573,600182,S佳通,-20.5243,-3.0126,-6.7114,-9.4475,-2.4549,-0.1504
1574,300169,天晟新材,0.0172,-3.0157,1.5399,-1.4728,-15.2123,2.1154
1575,603777,来伊份,9.4324,-3.0702,13.8954,15.0833,-2.6667,13.8954
1576,002328,新朋股份,8.0419,-3.1226,2.7756,0.373,5.2632,2.2652
1577,002209,达意隆,-15.6327,-3.2601,1.6211,6.4168,-6.2857,1.6211
1578,603018,中设集团,10.8186,-3.4013,7.6606,21.8739,-21.4286,7.6444
1579,600642,申能股份,12.7582,-3.4257,3.2555,21.3826,3.3113,2.844
1580,601313,江南嘉捷,-2.6574,-3.4622,4.6128,-0.6267,-1.2691,3.9448
1581,000619,海螺型材,-12.1638,-3.4782,1.1323,-3.7135,-12.931,2.6426
1582,603918,金桥信息,8.8264,-3.5075,74.7011,30.7463,-18.9655,74.7011
1583,600775,南京熊猫,3.6082,-3.7199,2.259,5.7887,-6.1419,2.6526
1584,300399,京天利,33.8686,-3.7755,-6.2938,-5.0563,-61.4035,-7.9828
1585,600827,百联股份,-3.8035,-3.8705,0.6818,-4.0904,21.3115,-5.2139
1586,600803,新奥股份,16.2355,-3.9294,-2.7168,20.2226,0.0,-5.3372
1587,600560,金自天正,-6.2477,-3.9696,1.8634,-8.8768,3.4307,1.8785
1588,000758,中色股份,7.5894,-4.043,-0.9924,18.2753,41.1111,3.2642
1589,002266,浙富控股,3.1272,-4.1097,2.8916,3.2239999999999998,-42.8571,1.5109
1590,300355,蒙草生态,8.7479,-4.1241,40.1227,29.8218,-5.2632,42.6722
1591,000970,中科三环,-9.8522,-4.1606,4.8088,-1.2131,-7.1429,4.9645
1592,002807,江阴银行,,-4.28,14.7643,8.2453,-0.419,15.5694
1593,300163,先锋新材,65.98899999999999,-4.3771,1.1138,18.7249,-65.0,1.5842
1594,603131,上海沪工,-4.0694,-4.4432,13.1907,4.9058,-4.4118,13.1907
1595,600776,东方通信,-3.925,-4.4667,3.1842,2.4384,-5.3768,3.2455
1596,300212,易华录,2.1522,-4.5202,137.9858,42.9603,-16.3311,151.7364
1597,300407,凯发电气,24.0189,-4.6292,8.4061,6.0482,-63.5714,8.1246
1598,600435,北方导航,15.1317,-4.7901,4.9541,6.8328,25.0,1.9878
1599,002029,七匹狼,3.9913,-4.8601,3.7809,6.9670000000000005,-5.2632,4.2901
1600,601877,正泰电器,-5.8021,-4.8939,10.3783,-0.7462,-26.9231,11.0188
1601,300031,宝通科技,-6.4942,-4.9259,10.7738,5.4494,-7.1749,8.2916
1602,300075,数字政通,19.2366,-5.018,10.0325,31.7953,-49.2063,10.0301
1603,603100,川仪股份,-5.7051,-5.053999999999999,5.6458,6.1579999999999995,-17.0213,5.3903
1604,002444,巨星科技,10.8308,-5.2092,3.662,1.4071,-6.0,3.1658
1605,300425,环能科技,40.162,-5.3353,157.5013,133.4272,-66.0,163.6634
1606,603023,威帝股份,0.267,-5.3524,184.9586,130.6528,-48.9362,184.9586
1607,603011,合锻智能,7.2379999999999995,-5.4378,1.5776,-1.8995,-25.0,1.5776
1608,002796,世嘉科技,4.3168,-5.5937,7.4309,9.9602,-5.2632,7.4309
1609,002153,石基信息,-9.1218,-5.6413,143.76,113.3165,-5.6452,145.5549
1610,002698,博实股份,18.0549,-5.6688,7.8624,0.6003,-44.6809,8.0856
1611,000547,航天发展,31.1624,-5.6904,125.90299999999999,94.8216,0.0,133.3466
1612,002527,新时达,15.4748,-5.7435,9.7271,37.9177,-41.8182,7.0473
1613,002334,英威腾,2.4084,-5.9162,9.2271,11.6646,-54.2336,8.1647
1614,603696,安记食品,-4.5727,-6.0198,91.2862,86.3169,-6.3492,91.2862
1615,300140,启源装备,8.3379,-6.0215,0.2191,5.3595,-60.6887,-0.6993
1616,601880,大连港,11.8819,-6.032,2.6064,4.618,-6.979,2.4305
1617,300195,长荣股份,16.1317,-6.1037,4.3857,29.4165,-47.2727,4.5374
1618,000069,华侨城A,4.9421,-6.2157,30.7879,21.4922,-2.9851,35.446999999999996
1619,600814,杭州解百,-11.3726,-6.2907,9.3121,0.3826,-5.8824,8.1477
1620,600872,中炬高新,4.4168,-6.3449,7.1215,11.4351,-13.7778,6.767
1621,601928,凤凰传媒,4.4458,-6.4092,6.042999999999999,6.2299,-6.7553,6.1422
1622,002228,合兴包装,5.0065,-6.6257,48.0216,21.8198,-11.1111,47.8935
1623,002310,东方园林,14.9819,-6.6899,11.8915,35.4332,-6.25,9.652999999999999
1624,002394,联发股份,2.5176,-6.7079,-0.8551,4.2318,-3.1915,1.6677
1625,002414,高德红外,58.8894,-6.7153,2.1228,32.4408,-6.7079,2.1228
1626,600317,营口港,-3.1383,-6.8512,4.4767,-5.1863,-7.3141,4.74
1627,002151,北斗星通,16.1207,-6.8639,108.59200000000001,100.2908,46.1538,124.8567
1628,300147,香雪制药,-3.8961,-6.8797,89.5023,29.6442,-28.2051,95.4069
1629,000090,天健集团,19.2321,-6.9085,67.6667,50.1168,-6.817,67.124
1630,600587,新华医疗,20.2273,-7.3877,14.8768,21.7157,-15.8537,11.081
1631,601233,桐昆股份,-13.3144,-7.5767,1.4203,9.8006,0.0,1.6808
1632,002560,通达股份,71.2351,-7.6259,2.5621,18.3991,20.5882,2.6442
1633,603393,新天然气,-6.2136,-7.6332,19.839000000000002,21.6487,-7.7348,19.839000000000002
1634,600216,浙江医药,-6.9456,-7.6562,0.8141,4.821000000000001,-5.5556,0.8728
1635,300470,日机密封,-9.3598,-7.6697,137.9599,89.2345,-20.7207,137.9599
1636,600033,福建高速,-2.2106,-7.6798,2.8398,-2.0049,-8.3143,3.5551
1637,603588,高能环境,31.1548,-7.7615,5.5352,9.0279,-30.9549,5.2304
1638,300150,世纪瑞尔,17.8454,-7.7697,4.6305,5.069,-54.3478,4.1206
1639,601018,宁波港,23.1482,-7.8598,4.6826,6.5361,-9.0909,4.5825
1640,000975,银泰资源,0.6553,-7.966,-0.0624,-0.7294,-8.2665,-0.3507
1641,002098,浔兴股份,-0.7675,-7.9718,51.5999,7.2336,-53.56,51.5999
1642,002024,苏宁云商,24.4409,-8.0465,8.0857,7.1562,0.0,4.1005
1643,601188,龙江交通,2.2047,-8.2807,5.7478,14.0282,-8.7429,5.968
1644,300393,中来股份,54.2421,-8.3159,19.1103,51.4533,-21.7391,12.5147
1645,603116,红蜻蜓,-5.1499,-8.4184,76.2202,46.5212,-15.9574,76.2194
1646,002783,凯龙股份,0.7158,-8.4228,76.3126,46.5265,-8.7719,84.3158
1647,000534,万泽股份,-6.6135,-8.4376,1.7019,-5.7296,-10.0,3.2776
1648,300466,赛摩电气,-3.6601,-8.4833,78.6262,48.7306,-23.3333,78.6262
1649,603718,海利生物,10.9739,-8.5158,72.4812,89.5122,-20.8333,68.8685
1650,600634,中技控股,-34.7897,-8.627,5.215,-1.9281,-8.6957,5.5929
1651,002799,环球印务,2.0899,-8.6543,13.0626,-2.0454,-11.5385,13.0626
1652,600580,卧龙电气,37.4472,-8.6871,20.0758,43.6143,-19.1829,2.5321
1653,601117,中国化学,-8.2641,-8.8568,10.2292,0.4252,-9.375,10.5371
1654,300038,梅泰诺,20.8272,-8.882,88.098,60.0014,6.6667,77.257
1655,600503,华丽家族,4.434,-8.9001,1.6806,23.2842,-15.8228,0.9349
1656,002789,建艺集团,2.4206,-8.92,15.4576,24.4114,-9.0278,15.7137
1657,603339,四方冷链,-10.7322,-8.947000000000001,15.1755,8.7699,-8.9888,15.1755
1658,600639,浦东金桥,-21.659000000000002,-8.9778,45.1963,42.574,1.7074,56.5676
1659,600106,重庆路桥,-5.6755,-8.9784,10.6347,16.4601,-8.0882,10.6347
1660,002621,三垒股份,-26.4581,-9.0026,3.8095,1.2142,-7.4074,3.8417
1661,600208,新湖中宝,5.4171,-9.1034,23.8674,25.714000000000002,-17.6471,25.51
1662,600488,天药股份,1.1376,-9.1282,2.2251,4.7079,-8.8889,2.241
1663,600308,华泰股份,1.6735,-9.152000000000001,0.4775,-6.0577,6.7961,0.7737
1664,000705,浙江震元,3.9531,-9.1731,4.5883,7.5244,-8.3333,4.4361
1665,601886,江河集团,1.5864,-9.1747,11.1536,12.6641,12.5,13.7406
1666,002435,长江润发,-13.289000000000001,-9.254,2.7851,3.8517,-8.3333,2.7851
1667,600439,瑞贝卡,0.6693,-9.267000000000001,3.5343,14.0541,-9.6988,3.5448
1668,600120,浙江东方,-26.7962,-9.2728,18.2284,0.8266,-4.918,23.8463
1669,300551,古鳌科技,-21.2664,-9.2936,22.8377,16.2231,-9.2797,22.8403
1670,600992,贵绳股份,-18.9256,-9.5626,0.8246,-3.5835,-9.5411,0.8246
1671,300549,优德精密,0.1283,-9.5783,-3.4696,8.4152,-9.2784,-3.4696
1672,603726,朗迪集团,-7.9934,-9.6022,16.045,0.512,-10.4167,16.045
1673,600865,百大集团,4.8503,-9.6179,10.5097,-4.0641,-9.7561,10.5097
1674,300371,汇中股份,5.3272,-9.6817,11.8285,12.4363,-28.2051,11.8285
1675,300165,天瑞仪器,16.1263,-9.706,0.9318,9.493,-37.5,1.0407
1676,300555,路通视信,2.5212,-9.7863,23.1263,20.6604,-10.0,23.5078
1677,002198,嘉应制药,-15.9088,-9.9099,7.6858,1.228,-9.9242,7.6858
1678,300456,耐威科技,0.9345,-10.002,116.9479,68.5785,-26.4191,118.9986
1679,600138,中青旅,-0.2849,-10.0266,6.5411,7.6202,-22.6415,5.322
1680,600790,轻纺城,-2.3521,-10.1695,9.0434,-2.164,-31.7073,8.9619
1681,600577,精达股份,-16.477999999999998,-10.1785,1.3871,-14.2003,-58.8235,1.2284
1682,002520,日发精机,39.185,-10.1934,144.9912,80.0085,-45.4545,147.8555
1683,300500,苏州设计,-1.6927,-10.218,12.9177,11.8267,-9.5238,12.8768
1684,002277,友阿股份,3.8311,-10.2412,7.268,33.1043,-12.514000000000001,9.009
1685,300309,吉艾科技,14.1401,-10.2778,1.4086,76.7567,-56.4103,-0.2921
1686,603222,济民制药,-8.1322,-10.2915,70.0579,33.961999999999996,-29.2256,63.2727
1687,601311,骆驼股份,4.0601,-10.299000000000001,12.2317,10.4615,-8.8608,12.7965
1688,300515,三德科技,0.4694,-10.3315,15.2382,13.4357,-10.3333,15.2382
1689,300005,探路者,121.9857,-10.3452,22.3064,48.6483,-10.7812,13.7548
1690,600836,界龙实业,-22.2609,-10.5776,64.1818,18.1072,21.2766,110.844
1691,000988,华工科技,11.3127,-10.5779,4.3603,6.7006,-10.5263,4.513
1692,002398,建研集团,-24.8089,-10.597000000000001,9.2647,1.8419999999999999,-29.7619,9.6453
1693,002693,双成药业,43.2839,-10.6117,3.8108,64.2917,-40.9091,3.8108
1694,000905,厦门港务,-3.2147,-10.6872,8.4008,1.4951,-9.2593,9.218
1695,300424,航新科技,-18.9478,-10.7373,81.7642,17.5669,-27.1605,81.7642
1696,000688,建新矿业,10.5105,-10.74,23.8964,16.9999,-10.6098,23.5178
1697,600908,无锡银行,,-10.7598,11.9477,10.5564,-10.7143,12.4003
1698,601006,大秦铁路,-2.6669,-10.8124,7.8726,7.7251,-10.5263,6.3409
1699,300478,杭州高新,-5.3485,-10.9138,101.5112,40.1688,-23.913,101.5112
1700,600313,农发种业,23.6896,-11.0148,48.2023,62.0598,-25.7475,53.0958
1701,300464,星徽精密,5.187,-11.0467,82.9862,31.0225,-23.0769,82.9862
1702,002384,东山精密,13.3135,-11.2608,80.1117,35.1648,-33.3333,79.1624
1703,000767,漳泽电力,-16.7112,-11.3246,22.2297,9.552,-25.174,11.5142
1704,002593,日上集团,-4.3759,-11.3412,43.7489,5.1524,-21.0526,43.7489
1705,600028,中国石化,-28.5582,-11.376,21.4077,-0.5677,-34.4828,13.6063
1706,000651,格力电器,-29.0418,-11.4308,7.6114,3.4994,-55.8386,7.6297
1707,002810,山东赫达,-4.4504,-11.4809,10.5918,12.0142,-10.3896,10.9784
1708,600690,青岛海尔,1.0959,-11.5084,11.2716,1.2722,-59.4828,3.91
1709,600510,黑牡丹,-18.0329,-11.7221,39.6617,14.7037,13.3333,42.4191
1710,300346,南大光电,-19.6865,-11.772,4.2505,2.7015,-45.451,2.1121
1711,002753,永东股份,2.0024,-11.8784,67.3481,21.3707,-26.2413,67.3481
1712,000027,深圳能源,-11.0032,-11.9177,22.1733,51.0545,-41.5281,22.5853
1713,603936,博敏电子,7.2686,-11.9371,68.4707,33.2202,-14.2857,68.4707
1714,300540,深冷股份,-11.1485,-11.947000000000001,20.5257,24.9834,-14.4068,19.6481
1715,603000,人民网,1.307,-11.9681,4.6509,2.5035,-58.3333,6.2776
1716,600873,梅花生物,20.1542,-12.0067,2.1176,-11.8057,-12.5,1.4191
1717,300192,科斯伍德,-4.9793,-12.1509,4.3506,-1.3795,-14.0577,4.3506
1718,300181,佐力药业,30.2822,-12.2905,64.6783,56.6247,-54.5455,60.7177
1719,603608,天创时尚,-3.2746,-12.3266,9.6,0.9748,-12.2807,9.3743
1720,002781,奇信股份,4.1896,-12.4868,76.4829,33.0594,-13.253,76.4829
1721,002132,恒星科技,-7.5017,-12.5175,51.4807,-17.6893,-28.5714,49.88399999999999
1722,002765,蓝黛传动,0.3428,-12.6098,71.4114,35.5283,-21.1538,73.8138
1723,002385,大北农,-12.7235,-12.6889,47.0488,31.2657,-41.6667,46.4452
1724,002509,天广中茂,-0.2759,-12.6904,172.4588,180.6887,-17.8571,173.3443
1725,300300,汉鼎宇佑,-4.4909,-12.7008,6.5794,29.7416,-52.8831,8.4071
1726,600509,天富能源,-2.1069999999999998,-12.812999999999999,4.1388,21.0312,-7.8947,4.9511
1727,600050,中国联通,-3.9929,-12.8134,1.6144,12.4642,-12.7796,1.74
1728,000987,越秀金控,-16.604,-12.8155,2.279,-3.6752,-12.3288,2.2811
1729,002247,帝龙文化,3.2449,-13.0971,7.3131,8.4415,-13.1579,7.3922
1730,603997,继峰股份,2.9621,-13.122,70.3252,45.6932,-21.4286,70.6924
1731,002559,亚威股份,-0.0294,-13.2535,12.1443,16.0763,-56.25,12.4705
1732,002529,海源机械,11.3403,-13.2551,0.3525,7.553999999999999,-30.0,0.3525
1733,601139,深圳燃气,-16.4036,-13.4794,29.2026,15.1295,-13.8889,31.2965
1734,600080,金花股份,2.4347,-13.5913,2.5247,-0.6845,-17.9487,2.4892
1735,300363,博腾股份,3.4392,-13.8237,34.8942,28.2727,-76.7241,38.068000000000005
1736,603167,渤海轮渡,5.9006,-13.9071,4.7838,3.908,-15.3362,3.6314
1737,600598,北大荒,-28.4848,-13.943,-1.9875,-12.0827,-17.5556,-0.8099
1738,300286,安科瑞,8.3579,-13.9639,8.8708,8.2808,-9.8039,9.5265
1739,300304,云意电气,0.1894,-14.0255,2.8593,3.852,-14.6341,3.2254
1740,600128,弘业股份,-7.8674,-14.1326,1.2926,-11.8203,-6.156000000000001,2.0032
1741,002377,国创高新,-26.3269,-14.2629,1.7947,-21.2855,-30.0,1.8807
1742,600846,同济科技,-20.7517,-14.2952,29.5907,26.9766,-10.3448,5.7239
1743,002093,国脉科技,8.0862,-14.3246,2.9569,18.111,-23.1379,2.8767
1744,000926,福星股份,20.0768,-14.3681,34.2238,36.8898,-33.3333,30.0465
1745,000006,深振业A,56.9229,-14.3755,6.6594,8.0853,-17.9644,6.2554
1746,002128,露天煤业,-10.6691,-14.3836,5.2938,1.0349,-13.1579,5.3363
1747,300461,田中精机,-11.7353,-14.4167,52.1669,44.4613,-27.451,52.1669
1748,002779,中坚科技,-9.6216,-14.4511,82.5313,53.6724,-13.9535,82.5313
1749,600416,湘电股份,22.5949,-14.4537,74.5844,10.818,0.0,80.2499
1750,002158,汉钟精机,-10.1706,-14.5269,90.2883,80.297,-19.9626,90.2883
1751,002741,光华科技,11.5396,-14.5667,98.5738,28.6676,-78.6667,98.5738
1752,000793,华闻传媒,9.6815,-14.5809,29.9486,18.2831,-22.2264,27.9131
1753,002729,好利来,-9.429,-14.7336,4.7642,6.7552,-29.6875,4.7642
1754,300487,蓝晓科技,3.2637,-14.8231,76.8468,69.7203,-27.0,76.8468
1755,603599,广信股份,9.1564,-14.8774,60.3341,40.5919,-28.7037,60.3341
1756,002170,芭田股份,-8.085,-14.8918,20.8774,25.1083,-15.9195,21.2222
1757,600597,光明乳业,-4.9638,-14.9141,1.2226,19.8994,-26.087,0.5967
1758,000014,沙河股份,-19.2651,-14.9284,6.8541,-2.9605,-12.8443,7.3779
1759,002028,思源电气,8.8828,-14.9474,9.1692,13.9507,-17.5676,9.9919
1760,600051,宁波联合,-16.7508,-14.968,-1.3152,5.6294,10.5263,0.9248
1761,603025,大豪科技,-6.2981,-15.045,59.9059,56.5034,-21.8182,61.0538
1762,600180,瑞茂通,12.7772,-15.1067,91.4842,43.5962,-21.4323,91.1464
1763,600251,冠农股份,32.774,-15.1153,5.0998,3.5665,-61.049,2.5164
1764,002031,巨轮智能,-7.4558,-15.2112,7.2026,9.6878,-45.2514,3.5586
1765,002056,横店东磁,7.8905,-15.3,7.3859,7.4578,-15.0538,7.3856
1766,601038,一拖股份,4.1495,-15.3275,1.4614,7.4197,-19.2993,1.7506
1767,002275,桂林三金,-6.4466,-15.329,0.9719,-0.8595,-14.9067,0.9719
1768,002081,金螳螂,-9.8339,-15.4124,19.3879,14.2672,-14.9533,20.0631
1769,002340,格林美,30.9121,-15.5425,43.1894,37.5643,-48.0,52.9842
1770,300532,今天国际,3.116,-15.6087,9.2824,-0.8563,-15.3846,9.2824
1771,600258,首旅酒店,-52.2401,-15.6237,4.6930000000000005,77.69,-10.9854,3.5117
1772,000099,中信海直,-3.7119,-15.6852,3.3404,11.3891,-20.0286,3.2808
1773,002484,江海股份,-5.5332,-15.8155,5.4016,4.9367,-15.9697,6.0496
1774,002342,巨力索具,-14.1066,-15.8628,1.099,-4.019,-17.6471,1.099
1775,300508,维宏股份,-7.0776,-15.8973,26.5278,30.85,-16.0584,26.5278
1776,600078,澄星股份,-8.0073,-16.0876,2.6939,24.701999999999998,-20.5882,0.5868
1777,002412,汉森制药,5.9265,-16.0906,8.6976,0.9172,-16.6121,8.7606
1778,002756,永兴特钢,-16.3913,-16.1055,68.9441,60.6391,-29.5455,68.9441
1779,000778,新兴铸管,-17.7037,-16.1094,3.4194,-4.5127,-28.185,2.2244
1780,002307,北新路桥,-11.9337,-16.1363,86.0502,26.5945,20.0,15.7068
1781,300314,戴维医疗,-3.4131,-16.1778,4.3252,4.7336,-52.9412,4.3252
1782,603021,山东华鹏,2.9477,-16.1912,38.6706,20.8802,-28.7671,46.9223
1783,002057,中钢天源,-12.2747,-16.1964,2.9547,-0.9407,-15.8487,2.9798
1784,002118,紫鑫药业,-18.3643,-16.4356,0.9909,23.3364,-11.1111,1.01
1785,000026,飞亚达A,-3.537,-16.4675,40.7185,16.0996,-16.469,40.7624
1786,000715,中兴商业,-11.6359,-16.5151,4.3559,-2.886,-16.6667,4.3559
1787,002496,辉丰股份,37.2158,-16.5292,55.6935,33.4969,-28.5714,55.372
1788,000822,山东海化,-27.4582,-16.6272,5.6997,-3.7617,-22.2222,5.7148
1789,300246,宝莱特,31.6658,-16.801,7.6948,11.8767,-30.8557,4.2057
1790,002735,王子新材,-8.1042,-16.9845,4.6729,-1.0774,-37.7358,4.5175
1791,002441,众业达,-6.6989,-17.1536,5.3401,1.0421,-57.1429,5.3475
1792,300227,光韵达,-10.5837,-17.185,1.2407,2.9344,-5.85,6.1916
1793,600372,中航电子,3.0697,-17.2303,9.7473,12.0348,-20.2353,9.5905
1794,600682,南京新百,102.5876,-17.244,37.7124,25.2938,-59.8214,34.6211
1795,000786,北新建材,-8.9675,-17.2446,8.6365,1.7334,-65.1265,8.2241
1796,000757,浩物股份,16.6355,-17.3002,3.3485,-2.8896,-25.0,3.3485
1797,600969,郴电国际,1.3515,-17.3812,22.0996,30.4613,-48.4495,23.2759
1798,002653,海思科,0.1535,-17.3976,2.3363,12.2657,-16.6667,2.3363
1799,300414,中光防雷,-21.1938,-17.4347,113.2065,71.048,-57.7922,113.2065
1800,600386,北巴传媒,0.3393,-17.5371,4.9481,30.5861,-23.4043,4.0573
1801,002761,多喜爱,-11.252,-17.5982,54.3335,36.9075,-30.0,54.3335
1802,002038,双鹭药业,-6.9515,-17.6635,13.5823,13.3336,-44.7632,13.6567
1803,600125,铁龙物流,6.9487,-17.7494,3.7392,12.7553,-17.8244,3.7711
1804,300210,森远股份,-16.2868,-17.8254,36.7099,21.5723,-20.0,36.71
1805,601069,西部黄金,-5.6686,-17.835,40.9368,9.8665,-33.0299,40.9368
1806,000593,大通燃气,-4.8592,-17.9076,-2.267,2.8039,-18.0328,-2.267
1807,002284,亚太股份,-6.6913,-17.9163,4.3818,1.3001,-68.3333,4.2077
1808,600130,波导股份,19.2784,-17.9818,7.358,14.627,-20.0,7.358
1809,603300,华铁科技,-0.2613,-18.0623,72.4516,48.9916,-30.3571,72.4516
1810,300462,华铭智能,3.0511,-18.281,102.4513,72.3292,-66.0,102.4513
1811,600491,龙元建设,-1.2417,-18.3714,8.5699,16.980999999999998,-15.3846,7.8795
1812,300320,海达股份,-0.9781,-18.445,6.7826,5.0929,-63.5772,6.8416
1813,600131,岷江水电,12.7885,-18.4755,12.2803,4.7864,-19.3548,12.5929
1814,002469,三维工程,-18.6627,-18.6889,11.6431,1.9475,-19.1489,9.027000000000001
1815,600738,兰州民百,-7.752999999999999,-18.6994,7.7047,7.5258,-18.7943,7.7047
1816,601966,玲珑轮胎,-15.0268,-18.787,-3.8701,-0.8846,-18.0723,-3.9456
1817,300460,惠伦晶体,3.0335,-18.8483,79.3852,35.0654,-32.5,79.3852
1818,603029,天鹅股份,-30.3734,-18.8492,9.1155,-6.1077,-17.3913,9.1451
1819,603518,维格娜丝,-2.6944,-18.9283,6.9928,9.8576,-37.1901,6.9873
1820,600279,重庆港九,9.0098,-18.9351,-1.476,2.286,-22.7273,-2.3878
1821,000050,深天马A,12.9542,-19.1224,54.7501,37.8282,-31.127,62.6107
1822,002026,山东威达,2.7261,-19.166,3.9952,1.777,-32.3529,3.9952
1823,600897,厦门空港,5.314,-19.1734,7.6082,3.7557,-19.3605,8.1806
1824,002303,美盈森,28.9914,-19.2435,9.1293,10.2843,-57.8616,8.1864
1825,300489,中飞股份,-17.8534,-19.2955,79.52600000000001,15.3946,-30.8296,79.52600000000001
1826,300039,上海凯宝,-5.7585,-19.3797,6.4131,14.6078,-38.8276,6.4131
1827,600099,林海股份,-0.2322,-19.4211,0.6303,3.2544,-19.403,0.6303
1828,601798,蓝科高新,-14.9719,-19.5671,1.7608,0.8379,-20.7547,1.5159
1829,000419,通程控股,-3.0409,-19.6449,1.8297,1.6766,-28.4738,-0.9783
1830,300389,艾比森,-6.1074,-19.762,16.9857,6.4891,-65.0175,16.1153
1831,000585,东北电气,-23.1746,-19.8186,3.7412,0.1761,0.0,3.7733
1832,002655,共达电声,7.9002,-19.8309,1.8634,14.5779,-28.5714,2.2094
1833,300449,汉邦高科,-14.8698,-19.8585,98.3965,25.4089,-34.5794,98.3965
1834,000830,鲁西化工,-1.2163,-19.8725,33.2673,12.6118,-28.0,30.7526
1835,000752,西藏发展,-2.0428,-19.9473,4.5649,3.3204,-36.0,1.7809
1836,300276,三丰智能,3.1705,-20.1428,4.529,10.3772,-48.75,3.5039
1837,002478,常宝股份,-22.5996,-20.1442,1.1681,-0.8026,-14.7541,3.7828
1838,600583,海油工程,-26.4617,-20.1692,11.7626,0.9473,-20.6186,11.7679
1839,600600,青岛啤酒,-4.8698,-20.1774,5.7481,5.5424,-13.9172,6.9569
1840,601163,三角轮胎,-21.581,-20.5266,-3.3841,3.0108,-20.7101,-3.3779
1841,002381,双箭股份,-13.41,-20.5592,2.7880000000000003,0.9286,-47.3684,3.1325
1842,600655,豫园商城,-8.3612,-20.7185,4.8942,24.0382,-19.4842,5.8873
1843,000062,深圳华强,-23.7846,-20.7323,54.6148,52.7965,-22.8333,55.7172
1844,000729,燕京啤酒,-7.1498,-20.7411,2.3533,-3.6336,-19.305,3.4717
1845,002743,富煌钢构,-18.5341,-20.7982,40.2656,13.3947,-37.2093,41.0391
1846,600409,三友化工,7.8651,-20.8085,3.4685,1.6045,-13.5324,4.2822
1847,000551,创元科技,-5.4181,-20.8889,-2.4845,1.1024,-25.0,-0.5831
1848,600810,神马股份,-45.661,-20.9007,5.0725,3.5835,4.2367,2.7187
1849,002757,南兴装备,-14.4922,-20.9316,106.8863,38.1532,-33.8032,106.8863
1850,002767,先锋电子,-5.0785,-20.9908,110.5922,85.9221,-32.5843,110.5922
1851,601500,通用股份,-8.1983,-21.0562,14.3532,1.1959,-21.6216,14.3532
1852,002679,福建金森,4.5111,-21.2032,3.5014,18.9976,-20.5882,3.5146
1853,600316,洪都航空,-18.4066,-21.2289,7.3019,7.9246,-20.7849,7.4039
1854,603988,中电电机,-16.3797,-21.2912,4.3959,0.6417,-38.2284,4.3959
1855,000669,金鸿能源,-5.0881,-21.3761,-4.6055,-4.1661,-34.906,-5.2687
1856,600795,国电电力,-11.2116,-21.5565,5.7135,1.5966,-38.2184,6.8522
1857,601020,华钰矿业,-10.6023,-21.719,15.8652,11.7023,-20.4545,12.4741
1858,000407,胜利股份,-12.6349,-21.745,3.6337,1.1905,-20.0,1.8246
1859,002176,江特电机,12.5486,-21.8411,48.736000000000004,195.9534,-62.5,27.6818
1860,000030,富奥股份,-13.5429,-21.9312,11.3953,11.1986,-18.75,8.8324
1861,002760,凤形股份,-20.1154,-22.2023,44.8532,11.8312,-32.1429,44.8532
1862,600166,福田汽车,0.9089,-22.2622,20.6122,23.2164,-23.5294,21.2911
1863,600648,外高桥,1.7228,-22.3198,1.4371,10.7943,-25.0,1.44
1864,300295,三六五网,34.7091,-22.4628,15.5919,17.48,-64.8936,16.0092
1865,601636,旗滨集团,39.0904,-22.4945,27.9277,33.7689,-75.1342,27.9277
1866,603606,东方电缆,14.3307,-22.5049,4.6987,6.0623,-70.9091,4.6987
1867,600184,光电股份,49.6101,-22.6171,125.1621,42.3078,-63.3333,127.0007
1868,000043,中航地产,-11.3629,-22.7121,13.0111,14.0153,-18.5265,12.8407
1869,002665,首航节能,1.5916,-22.7137,48.7792,61.745,-70.0,40.3087
1870,002740,爱迪尔,-5.1289,-22.8844,76.8095,39.9,-40.5172,76.8095
1871,002611,东方精工,8.7809,-23.0191,6.2804,26.6452,-54.1667,1.8855
1872,002213,特尔佳,-28.0538,-23.0778,2.2895,-5.4814,-28.5714,2.2895
1873,600735,新华锦,-2.2737,-23.0861,6.0608,-0.0034,-54.7785,7.8783
1874,002366,台海核电,-31.3725,-23.1049,102.98899999999999,368.4573,-81.0606,92.1636
1875,300441,鲍斯股份,4.1552,-23.1241,75.7855,25.895,-70.3125,76.067
1876,002453,天马精化,2.1611,-23.1626,4.4743,-0.9081,-33.3333,1.1744
1877,600075,新疆天业,-46.721000000000004,-23.1945,1.5374,-4.2876,4.2222,2.6671
1878,000153,丰原药业,-8.5142,-23.4671,3.2535,3.0278,-20.9444,3.4372
1879,000921,海信科龙,-11.5428,-23.5041,13.5317,7.7338,-14.0,16.9344
1880,002471,中超控股,6.1574,-23.5313,20.6321,38.341,-56.1,4.1552
